2303	鼡
2304	猟
2305	泌
2306	喝
2307	扶
2308	僅
2309	閲
2310	貇
2311	懇
2312	憤
2313	鋼
2314	妖
2315	鉛
2316	壳
2317	殻
2318	瘍
2319	酢
2320	紳
2321	襟
2322	撲
2323	呪
2324	豚
2325	豪
2326	筒
2327	梨
2328	廌
2329	薦
2330	霜
2331	准
2332	繊
2333	曖
2334	吟
2335	夌
2336	陵
2337	径
2338	暦
2339	麓
2340	班
2341	膳
2342	俳
2343	餌
2344	剛
2345	但
2346	匠
2347	逸
2348	朔
2349	遡
2350	溺
2351	乞
2352	蛮
2353	抹
2354	臆
2355	剥
2356	餅
2357	泡
2358	荘
2359	坒
2360	陛
2361	弄
2362	諭
2363	淫
2364	閥
2365	坪
2366	巜
2367	兪
2368	喩
2369	孛
2370	勃
2371	壌
2372	藍
2373	虹
2374	隷
2375	侶
2376	錬
2377	洪
2378	&C6-2A69;
2379	爵
2380	鐘
2381	堆
2382	椎
2383	匿
2384	租
2385	姻
2386	濁
2387	艇
2388	遵
2389	伎
2390	騰
2391	褒
2392	澡
2393	藻
2394	桑
2395	宵
2396	撤
2397	菊
2398	槽
2399	餓
2400	稽
2401	旺
2402	頬
2403	笛
2404	奔
2405	艶
2406	薪
2407	梗
2408	頓
2409	詣
2410	閑
2411	冠
2412	穏
2413	虜
2414	耗
2415	醒
2416	勅
2417	栓
2418	墜
2419	埼
2420	濯
2421	敝
2422	弊
2423	猶
2424	擬
2425	俵
2426	柿
2427	恭
2428	丑
2429	羞
2430	⺄
2431	迅
2432	鶏
2433	儒
2434	剖
2435	棋
2436	蛍
2437	掌
2438	蜜
2439	繕
2440	窟
2441	窒
2442	戴
2443	膝
2444	怨
2445	媛
2446	累
2447	妄
2448	肙
2449	絹
2450	蔽
2451	賦
2452	賜
2453	茎
2454	妃
2455	箋
2456	慕
2457	賄
2458	腺
2459	褐
2460	壇
2461	濫
2462	倣
2463	暁
2464	詐
2465	胥
2466	婿
2467	窄
2468	搾
2469	翁
2470	䍃
2471	謡
2472	陏
2473	堕
2474	禍
2475	礁
2476	蜂
2477	捻
2478	愁
2479	崖
2480	錦
2481	罵
2482	貪
2483	寧
2484	憩
2485	棺
2486	𪟊
2487	寡
2488	刹
2489	斑
